#{"t_start": 1619706940.9093354, "env_id": "seir-v0"}
r,l,t
-0.03882,25,948.897317
-0.268999,25,950.594649
-0.289737,25,952.213645
-0.180927,25,953.996614
-0.182871,25,955.556842
-0.030248,25,957.018931
-0.075728,25,958.453246
-0.077212,25,960.123995
-0.233346,25,961.882382
-0.059731,25,963.446555
-0.194001,25,964.932163
-0.209295,25,966.526767
-0.027092,25,968.051389
-0.095606,25,969.589602
-0.032553,25,971.170233
-0.047008,25,972.981774
-0.15096,25,974.547324
-0.018156,25,976.103104
-0.08504,25,977.725657
-0.04176,25,979.274539
-0.044638,25,980.694651
-0.08979,25,982.244123
-0.118887,25,983.766758
-0.25641,25,985.198329
-0.255578,25,986.642807
-0.038823,25,988.210759
-0.058291,25,989.834895
-0.227328,25,991.38652
-0.082813,25,992.980146
-0.028253,25,994.458205
-0.011015,25,995.970844
-0.275712,25,997.507841
-0.128762,25,999.230345
-0.208642,25,1000.812132
-0.247788,25,1002.400054
-0.096991,25,1004.116246
-0.069261,25,1005.952629
-0.150369,25,1007.492718
-0.089606,25,1009.35646
-0.218809,25,1010.99076
-0.295774,25,1012.522218
-0.264833,25,1013.967752
-0.06363,25,1015.557694
-0.051291,25,1017.020003
-0.079816,25,1018.54434
-0.166064,25,1019.953914
-0.136255,25,1021.425318
-0.028593,25,1022.988427
-0.151073,25,1024.5631
-0.03939,25,1031.079048
-0.04748,25,1032.544793
-0.026298,25,1034.073447
-0.241671,25,1035.620463
-0.152078,25,1037.135895
-0.026598,25,1038.652852
-0.050936,25,1040.177399
-0.225271,25,1041.646951
-0.232673,25,1043.255141
-0.00703,25,1044.694324
-0.135096,25,1046.20271
-0.122962,25,1047.682503
-0.069288,25,1049.273916
-0.012622,25,1050.726688
-0.085248,25,1052.335947
-0.037667,25,1053.871095
-0.206203,25,1055.363325
-0.130506,25,1056.819928
-0.088948,25,1058.35731
-0.026477,25,1059.740813
-0.217388,25,1061.341916
-0.239614,25,1062.797118
-0.146418,25,1064.514302
-0.030042,25,1066.204813
-0.224403,25,1068.060138
-0.077794,25,1069.648202
-0.014314,25,1071.425547
-0.107535,25,1073.349085
-0.020454,25,1075.231337
-0.262608,25,1077.060982
-0.253558,25,1078.530038
-0.270412,25,1080.133961
-0.144997,25,1081.645629
-0.20847,25,1083.203363
-0.263415,25,1084.769094
-0.019629,25,1086.413225
-0.044737,25,1087.919359
-0.140625,25,1089.415067
-0.019787,25,1090.846155
-0.015423,25,1092.419322
-0.049312,25,1093.970107
-0.230467,25,1095.567529
-0.021161,25,1096.982522
-0.025155,25,1098.573944
-0.008148,25,1100.01405
-0.084502,25,1101.58554
-0.040206,25,1103.062842
-0.067581,25,1104.677476
-0.077161,25,1106.162251
-0.082257,25,1107.644898
-0.04514,25,1109.128226
-0.102222,25,1110.581683
-0.229745,25,1112.126897
-0.250634,25,1113.529123
-0.039035,25,1115.066337
-0.06796,25,1116.527436
-0.031805,25,1118.086328
-0.029483,25,1119.440971
-0.105661,25,1120.939986
-0.037738,25,1122.479328
-0.022023,25,1124.019362
-0.235156,25,1125.458246
-0.158165,25,1126.975195
-0.239056,25,1128.437248
-0.018687,25,1129.984934
-0.062494,25,1131.479017
-0.022677,25,1133.059331
-0.14524,25,1134.570889
-0.187792,25,1136.09821
-0.09164,25,1137.559313
-0.241184,25,1139.093104
-0.16739,25,1140.647882
-0.261487,25,1142.314426
-0.037633,25,1143.705092
-0.02753,25,1145.271193
-0.078947,25,1146.730999
-0.206339,25,1148.365803
-0.0335,25,1149.938582
-0.241146,25,1151.356347
-0.013157,25,1153.043281
